/XI/XGetDeviceControl	2	PASS
/XI/XGetDeviceControl	3	PASS
/XI/XGetDeviceControl	4	PASS
/XI/XGetDeviceDontPropagateList	1	PASS
/XI/XGetDeviceDontPropagateList	2	PASS
/XI/XGetDeviceFocus	1	PASS
/XI/XGetDeviceFocus	2	PASS
/XI/XGetDeviceKeyMapping	1	FAIL
/XI/XGetDeviceKeyMapping	10	PASS
/XI/XGetDeviceKeyMapping	2	NOTINUSE
/XI/XGetDeviceKeyMapping	3	PASS
/XI/XGetDeviceKeyMapping	4	NOTINUSE
/XI/XGetDeviceKeyMapping	5	PASS
/XI/XGetDeviceKeyMapping	6	PASS
/XI/XGetDeviceKeyMapping	7	PASS
/XI/XGetDeviceKeyMapping	8	PASS
/XI/XGetDeviceKeyMapping	9	PASS
/XI/XGetDeviceModifierMapping	1	PASS
/XI/XGetDeviceModifierMapping	2	PASS
/XI/XGetDeviceModifierMapping	3	PASS
/XI/XGetDeviceModifierMapping	4	PASS
/XI/XGetSelectedExtensionEvents	1	PASS
/XI/XGetSelectedExtensionEvents	2	PASS
/XI/XQueryDeviceState	1	FAIL
/XI/XQueryDeviceState	2	UNTESTED
/XI/XQueryDeviceState	3	UNTESTED
/XI/XQueryDeviceState	4	UNTESTED
/XI/XQueryDeviceState	5	UNTESTED
/XI/XQueryDeviceState	6	UNTESTED
/XI/XQueryDeviceState	7	UNTESTED
/XI/XQueryDeviceState	8	PASS
/XI/XSelectExtensionEvent	1	UNTESTED
/XI/XSelectExtensionEvent	10	UNRESOLVED
/XI/XSelectExtensionEvent	11	PASS
/XI/XSelectExtensionEvent	12	PASS
/XI/XSelectExtensionEvent	13	PASS
/XI/XSelectExtensionEvent	2	UNTESTED
/XI/XSelectExtensionEvent	3	PASS
/XI/XSelectExtensionEvent	4	FAIL
/XI/XSelectExtensionEvent	5	FAIL
/XI/XSelectExtensionEvent	6	FAIL
/XI/XSelectExtensionEvent	7	PASS
/XI/XSelectExtensionEvent	8	FAIL
/XI/XSelectExtensionEvent	9	UNRESOLVED
/XI/XSetDeviceFocus	1	PASS
/XI/XSetDeviceFocus	10	PASS
/XI/XSetDeviceFocus	11	PASS
/XI/XSetDeviceFocus	12	PASS
/XI/XSetDeviceFocus	13	PASS
/XI/XSetDeviceFocus	14	PASS
/XI/XSetDeviceFocus	15	PASS
/XI/XSetDeviceFocus	16	PASS
/XI/XSetDeviceFocus	17	PASS
/XI/XSetDeviceFocus	2	PASS
/XI/XSetDeviceFocus	3	PASS
/XI/XSetDeviceFocus	4	UNTESTED
/XI/XSetDeviceFocus	5	PASS
/XI/XSetDeviceFocus	6	PASS
/XI/XSetDeviceFocus	7	PASS
/XI/XSetDeviceFocus	8	PASS
/XI/XSetDeviceFocus	9	PASS
/XI/XUngrabDevice	1	PASS
/XI/XUngrabDevice	2	FAIL
/XI/XUngrabDevice	3	PASS
/XI/XUngrabDevice	4	PASS
/XIproto/AllowDeviceEvents	1	PASS
/XIproto/AllowDeviceEvents	2	PASS
/XIproto/AllowDeviceEvents	3	PASS
/XIproto/ChangeDeviceControl	1	FAIL
/XIproto/ChangeDeviceControl	2	PASS
/XIproto/ChangeDeviceControl	3	PASS
/XIproto/ChangeDeviceDontPropagateList	1	PASS
/XIproto/ChangeDeviceDontPropagateList	2	PASS
/XIproto/ChangeDeviceDontPropagateList	3	PASS
/XIproto/ChangeDeviceKeyMapping	1	PASS
/XIproto/ChangeDeviceKeyMapping	2	PASS
/XIproto/ChangeDeviceKeyMapping	3	PASS
/XIproto/ChangeFeedbackControl	1	PASS
/XIproto/ChangeFeedbackControl	2	PASS
/XIproto/ChangeFeedbackControl	3	PASS
/XIproto/ChangeKeyboardDevice	1	FAIL
/XIproto/ChangeKeyboardDevice	2	FAIL
/XIproto/ChangeKeyboardDevice	3	PASS
/XIproto/ChangeKeyboardDevice	4	PASS
/XIproto/ChangePointerDevice	1	FAIL
/XIproto/ChangePointerDevice	2	FAIL
/XIproto/ChangePointerDevice	3	PASS
/XIproto/ChangePointerDevice	4	PASS
/XIproto/CloseDevice	1	PASS
/XIproto/CloseDevice	2	PASS
/XIproto/CloseDevice	3	PASS
/XIproto/DeviceBell	1	FAIL
/XIproto/DeviceBell	2	PASS
/XIproto/DeviceBell	3	PASS
/XIproto/GetDeviceButtonMapping	1	PASS
/XIproto/GetDeviceButtonMapping	2	PASS
/XIproto/GetDeviceButtonMapping	3	PASS
/XIproto/GetDeviceControl	1	PASS
/XIproto/GetDeviceControl	2	PASS
/XIproto/GetDeviceControl	3	PASS
/XIproto/GetDeviceDontPropagateList	1	PASS
/XIproto/GetDeviceDontPropagateList	2	PASS
/XIproto/GetDeviceDontPropagateList	3	PASS
/XIproto/GetDeviceFocus	1	PASS
/XIproto/GetDeviceFocus	2	PASS
/XIproto/GetDeviceFocus	3	PASS
/XIproto/GetDeviceKeyMapping	1	PASS
/XIproto/GetDeviceKeyMapping	2	PASS
/XIproto/GetDeviceKeyMapping	3	PASS
/XIproto/GetDeviceModifierMapping	1	PASS
/XIproto/GetDeviceModifierMapping	2	PASS
/XIproto/GetDeviceModifierMapping	3	PASS
/XIproto/GetDeviceMotionEvents	1	PASS
/XIproto/GetDeviceMotionEvents	2	PASS
/XIproto/GetDeviceMotionEvents	3	PASS
/XIproto/GetExtensionVersion	1	PASS
/XIproto/GetExtensionVersion	2	PASS
/XIproto/GetExtensionVersion	3	PASS
/XIproto/GetFeedbackControl	1	PASS
/XIproto/GetFeedbackControl	2	PASS
/XIproto/GetFeedbackControl	3	PASS
/XIproto/GetSelectedExtensionEvents	1	PASS
/XIproto/GetSelectedExtensionEvents	2	PASS
/XIproto/GetSelectedExtensionEvents	3	PASS
/XIproto/GrabDevice	1	PASS
/XIproto/GrabDevice	2	PASS
/XIproto/GrabDevice	3	PASS
/XIproto/GrabDeviceButton	1	PASS
/XIproto/GrabDeviceButton	2	PASS
/XIproto/GrabDeviceButton	3	PASS
/XIproto/GrabDeviceKey	1	PASS
/XIproto/GrabDeviceKey	2	PASS
/XIproto/GrabDeviceKey	3	PASS
/XIproto/ListInputDevices	1	PASS
/XIproto/ListInputDevices	2	FAIL
/XIproto/ListInputDevices	3	PASS
/XIproto/OpenDevice	1	PASS
/XIproto/OpenDevice	2	PASS
/XIproto/OpenDevice	3	PASS
/XIproto/QueryDeviceState	1	PASS
/XIproto/QueryDeviceState	2	PASS
/XIproto/QueryDeviceState	3	PASS
/XIproto/SelectExtensionEvent	1	PASS
/XIproto/SelectExtensionEvent	2	PASS
/XIproto/SelectExtensionEvent	3	PASS
/XIproto/SendExtensionEvent	1	PASS
/XIproto/SendExtensionEvent	2	PASS
/XIproto/SendExtensionEvent	3	PASS
/XIproto/SetDeviceButtonMapping	1	FAIL
/XIproto/SetDeviceButtonMapping	2	PASS
/XIproto/SetDeviceButtonMapping	3	PASS
/XIproto/SetDeviceFocus	1	PASS
/XIproto/SetDeviceFocus	2	PASS
/XIproto/SetDeviceFocus	3	PASS
/XIproto/SetDeviceMode	1	UNTESTED
/XIproto/SetDeviceMode	2	UNTESTED
/XIproto/SetDeviceMode	3	UNTESTED
/XIproto/SetDeviceModifierMapping	1	PASS
/XIproto/SetDeviceModifierMapping	2	PASS
/XIproto/SetDeviceModifierMapping	3	PASS
/XIproto/SetDeviceValuators	1	UNTESTED
/XIproto/SetDeviceValuators	2	UNTESTED
/XIproto/SetDeviceValuators	3	UNTESTED
/XIproto/UngrabDevice	1	PASS
/XIproto/UngrabDevice	2	PASS
/XIproto/UngrabDevice	3	PASS
/XIproto/UngrabDeviceButton	1	PASS
/XIproto/UngrabDeviceButton	2	PASS
/XIproto/UngrabDeviceButton	3	PASS
/XIproto/UngrabDeviceKey	1	PASS
/XIproto/UngrabDeviceKey	2	PASS
/XIproto/UngrabDeviceKey	3	PASS
/Xlib10/XActivateScreenSaver	1	UNTESTED
/Xlib10/XActivateScreenSaver	2	UNTESTED
/Xlib10/XAddHost	1	PASS
/Xlib10/XAddHost	2	UNTESTED
/Xlib10/XAddHost	3	PASS
/Xlib10/XAddHosts	1	PASS
/Xlib10/XAddHosts	2	UNTESTED
/Xlib10/XAddHosts	3	PASS
/Xlib10/XAddToSaveSet	1	PASS
/Xlib10/XAddToSaveSet	2	PASS
/Xlib10/XAddToSaveSet	3	PASS
/Xlib10/XAddToSaveSet	4	PASS
/Xlib10/XAddToSaveSet	5	PASS
/Xlib10/XAddToSaveSet	6	PASS
/Xlib10/XAddToSaveSet	7	PASS
/Xlib10/XAddToSaveSet	8	PASS
/Xlib10/XChangeSaveSet	1	PASS
/Xlib10/XChangeSaveSet	2	PASS
/Xlib10/XChangeSaveSet	3	PASS
/Xlib10/XChangeSaveSet	4	PASS
/Xlib10/XChangeSaveSet	5	PASS
/Xlib10/XDisableAccessControl	1	PASS
/Xlib10/XDisableAccessControl	2	UNTESTED
/Xlib10/XEnableAccessControl	1	UNTESTED
/Xlib10/XEnableAccessControl	2	UNTESTED
/Xlib10/XForceScreenSaver	1	UNTESTED
/Xlib10/XForceScreenSaver	2	UNTESTED
/Xlib10/XForceScreenSaver	3	PASS
/Xlib10/XGetScreenSaver	1	PASS
/Xlib10/XGrabServer	1	PASS
/Xlib10/XInstallColormap	1	FAIL
/Xlib10/XInstallColormap	2	UNTESTED
/Xlib10/XInstallColormap	3	UNTESTED
/Xlib10/XInstallColormap	4	UNRESOLVED
/Xlib10/XInstallColormap	5	UNTESTED
/Xlib10/XInstallColormap	6	PASS
/Xlib10/XKillClient	1	PASS
/Xlib10/XKillClient	2	PASS
/Xlib10/XKillClient	3	PASS
/Xlib10/XKillClient	4	PASS
/Xlib10/XListHosts	1	PASS
/Xlib10/XListHosts	2	PASS
/Xlib10/XListInstalledColormaps	1	PASS
/Xlib10/XListInstalledColormaps	2	PASS
/Xlib10/XRemoveFromSaveSet	1	PASS
/Xlib10/XRemoveFromSaveSet	2	PASS
/Xlib10/XRemoveFromSaveSet	3	PASS
/Xlib10/XRemoveHost	1	PASS
/Xlib10/XRemoveHost	2	UNTESTED
/Xlib10/XRemoveHost	3	PASS
/Xlib10/XRemoveHosts	1	PASS
/Xlib10/XRemoveHosts	2	UNTESTED
/Xlib10/XRemoveHosts	3	PASS
/Xlib10/XReparentWindow	1	PASS
/Xlib10/XReparentWindow	10	PASS
/Xlib10/XReparentWindow	11	PASS
/Xlib10/XReparentWindow	12	PASS
/Xlib10/XReparentWindow	13	PASS
/Xlib10/XReparentWindow	2	PASS
/Xlib10/XReparentWindow	3	PASS
/Xlib10/XReparentWindow	4	PASS
/Xlib10/XReparentWindow	5	PASS
/Xlib10/XReparentWindow	6	PASS
/Xlib10/XReparentWindow	7	UNTESTED
/Xlib10/XReparentWindow	8	UNSUPPORTED
/Xlib10/XReparentWindow	9	PASS
/Xlib10/XResetScreenSaver	1	UNTESTED
/Xlib10/XResetScreenSaver	2	UNTESTED
/Xlib10/XSetAccessControl	1	UNTESTED
/Xlib10/XSetAccessControl	2	PASS
/Xlib10/XSetAccessControl	3	UNTESTED
/Xlib10/XSetAccessControl	4	PASS
/Xlib10/XSetScreenSaver	1	UNTESTED
/Xlib10/XSetScreenSaver	10	UNTESTED
/Xlib10/XSetScreenSaver	11	UNTESTED
/Xlib10/XSetScreenSaver	12	UNTESTED
/Xlib10/XSetScreenSaver	13	UNTESTED
/Xlib10/XSetScreenSaver	14	PASS
/Xlib10/XSetScreenSaver	15	PASS
/Xlib10/XSetScreenSaver	16	PASS
/Xlib10/XSetScreenSaver	17	PASS
/Xlib10/XSetScreenSaver	2	UNTESTED
/Xlib10/XSetScreenSaver	3	UNTESTED
/Xlib10/XSetScreenSaver	4	UNTESTED
/Xlib10/XSetScreenSaver	5	UNTESTED
/Xlib10/XSetScreenSaver	6	UNTESTED
/Xlib10/XSetScreenSaver	7	UNTESTED
/Xlib10/XSetScreenSaver	8	UNTESTED
/Xlib10/XSetScreenSaver	9	UNTESTED
/Xlib10/XUngrabServer	1	PASS
/Xlib10/XUninstallColormap	1	UNTESTED
/Xlib10/XUninstallColormap	2	UNTESTED
/Xlib10/XUninstallColormap	3	UNTESTED
/Xlib10/XUninstallColormap	4	UNTESTED
/Xlib10/XUninstallColormap	5	PASS
/Xlib11/ButtonPress	1	PASS
/Xlib11/ButtonPress	10	FAIL
/Xlib11/ButtonPress	11	UNSUPPORTED
/Xlib11/ButtonPress	12	UNSUPPORTED
/Xlib11/ButtonPress	2	PASS
/Xlib11/ButtonPress	3	UNTESTED
/Xlib11/ButtonPress	4	PASS
/Xlib11/ButtonPress	5	PASS
/Xlib11/ButtonPress	6	PASS
/Xlib11/ButtonPress	7	PASS
/Xlib11/ButtonPress	8	PASS
/Xlib11/ButtonPress	9	PASS
/Xlib11/ButtonRelease	1	PASS
/Xlib11/ButtonRelease	2	PASS
/Xlib11/ButtonRelease	3	PASS
/Xlib11/ButtonRelease	4	PASS
/Xlib11/ButtonRelease	5	PASS
/Xlib11/ButtonRelease	6	PASS
/Xlib11/ButtonRelease	7	PASS
/Xlib11/ButtonRelease	8	UNSUPPORTED
/Xlib11/ButtonRelease	9	UNSUPPORTED
/Xlib11/CirculateNotify	1	PASS
/Xlib11/CirculateNotify	2	PASS
/Xlib11/CirculateNotify	3	NOTINUSE
/Xlib11/CirculateRequest	1	PASS
/Xlib11/CirculateRequest	2	NOTINUSE
/Xlib11/ClientMessage	1	NOTINUSE
/Xlib11/ColormapNotify	1	PASS
/Xlib11/ColormapNotify	2	NOTINUSE
/Xlib11/ConfigureNotify	1	PASS
/Xlib11/ConfigureNotify	2	PASS
/Xlib11/ConfigureNotify	3	NOTINUSE
/Xlib11/ConfigureRequest	1	PASS
/Xlib11/ConfigureRequest	2	NOTINUSE
/Xlib11/ConfigureRequest	3	PASS
/Xlib11/ConfigureRequest	4	NOTINUSE
/Xlib11/ConfigureRequest	5	NOTINUSE
/Xlib11/ConfigureRequest	6	PASS
/Xlib11/ConfigureRequest	7	NOTINUSE
/Xlib11/CreateNotify	1	PASS
/Xlib11/CreateNotify	2	NOTINUSE
/Xlib11/DestroyNotify	1	PASS
/Xlib11/DestroyNotify	2	PASS
/Xlib11/DestroyNotify	3	NOTINUSE
/Xlib11/EnterNotify	1	PASS
/Xlib11/EnterNotify	10	UNSUPPORTED
/Xlib11/EnterNotify	11	NOTINUSE
/Xlib11/EnterNotify	12	PASS
/Xlib11/EnterNotify	13	PASS
/Xlib11/EnterNotify	2	NOTINUSE
/Xlib11/EnterNotify	3	PASS
/Xlib11/EnterNotify	4	PASS
/Xlib11/EnterNotify	5	NOTINUSE
/Xlib11/EnterNotify	6	NOTINUSE
/Xlib11/EnterNotify	7	PASS
/Xlib11/EnterNotify	8	PASS
/Xlib11/EnterNotify	9	PASS
/Xlib11/Expose	1	PASS
/Xlib11/Expose	2	NOTINUSE
/Xlib11/Expose	3	UNTESTED
/Xlib11/Expose	4	UNTESTED
/Xlib11/Expose	5	PASS
/Xlib11/Expose	6	PASS
/Xlib11/Expose	7	NOTINUSE
/Xlib11/FocusIn	1	PASS
/Xlib11/FocusIn	10	UNSUPPORTED
/Xlib11/FocusIn	11	UNSUPPORTED
/Xlib11/FocusIn	12	UNSUPPORTED
/Xlib11/FocusIn	13	NOTINUSE
/Xlib11/FocusIn	14	PASS
/Xlib11/FocusIn	15	PASS
/Xlib11/FocusIn	16	PASS
/Xlib11/FocusIn	17	PASS
/Xlib11/FocusIn	18	PASS
/Xlib11/FocusIn	19	PASS
/Xlib11/FocusIn	2	NOTINUSE
/Xlib11/FocusIn	20	PASS
/Xlib11/FocusIn	21	PASS
/Xlib11/FocusIn	3	NOTINUSE
/Xlib11/FocusIn	4	PASS
/Xlib11/FocusIn	5	PASS
/Xlib11/FocusIn	6	PASS
/Xlib11/FocusIn	7	PASS
/Xlib11/FocusIn	8	PASS
/Xlib11/FocusIn	9	UNSUPPORTED
/Xlib11/FocusOut	1	PASS
/Xlib11/FocusOut	10	UNSUPPORTED
/Xlib11/FocusOut	11	UNSUPPORTED
/Xlib11/FocusOut	12	UNSUPPORTED
/Xlib11/FocusOut	13	PASS
/Xlib11/FocusOut	14	PASS
/Xlib11/FocusOut	15	PASS
/Xlib11/FocusOut	16	NOTINUSE
/Xlib11/FocusOut	17	PASS
/Xlib11/FocusOut	18	PASS
/Xlib11/FocusOut	19	PASS
/Xlib11/FocusOut	2	PASS
/Xlib11/FocusOut	3	NOTINUSE
/Xlib11/FocusOut	4	NOTINUSE
/Xlib11/FocusOut	5	PASS
/Xlib11/FocusOut	6	PASS
/Xlib11/FocusOut	7	PASS
